method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,1,fig5_cg3p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.5918495592,6.3683346429,6.310808488025665,329.7787087605889,6.339102179225892,0.00018142902985823675,0.07109828398000051,0.007558108489999604,0.12001472406005753,21.650346590085746,0.04881929547617414
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,2,fig5_cg3p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.65151549232,6.42206990109,5.782993409578324,310.4906595751157,6.336782825594393,0.0007140605663969542,0.011432350860000717,0.06129336668000018,0.407800354387283,2.362297404612548,0.046499941844674986
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,3,fig5_cg2p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.67537317002,6.28144982257,6.80016774546051,305.861011614189,6.2286045622900525,0.0019302638547110279,0.012425326839999862,0.07932671184000029,0.6093739814949028,2.2673505563141703,0.061678321459665675
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,4,fig5_cg4p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66547453942,6.44365646453,5.568490972890854,305.09213979648246,6.526420054379522,0.0022596102938664767,0.0025266962399994597,0.08287993011999983,0.6223027910747536,3.036222374020724,0.23613717062980388
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,5,fig5_cg5p0um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.67009412056,6.40368347107,5.386180753400803,292.5653068578806,6.313414733179575,0.0022596102938664767,0.0071462773799995105,0.04290693665999967,0.8046130105648048,15.563055312622566,0.023131849429856466
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,6,fig5_cg4p5um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.51249644149,6.35090511355,6.372151983530045,348.6053033569676,6.370880057120116,0.00806905619944452,0.1504514016900007,0.00987142086000059,0.1813582195644372,40.476941186464444,0.08059717337039807
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,7,fig5_cg5p0um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.54852290045,6.34578466778,6.117417553102493,331.8522825685193,6.365348751829195,0.00806905619944452,0.11442494273000037,0.014991866629999961,0.07337621086311419,23.723920398016105,0.07506586807947713
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,8,fig5_cg4p0um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.52155001594,6.39443554908,6.552557450353622,359.2700242399351,6.454069012219757,0.012072831026800315,0.1413978272400005,0.03365901466999954,0.3617636863880147,51.1416620694319,0.16378612847003904
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,9,fig5_cg3p5um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.48458805947,6.33290774525,6.273954957790375,350.28792536348936,6.333902670879128,0.013011913031215792,0.17835978371000039,0.02786878916000024,0.08316119382476739,42.159563192986184,0.04361978712941017
Surrogate_RF,1,fig5_cg2p5um_rpg1p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.66294784318,6.36077653441,6.190793763965607,308.1283621705032,6.290282883749718,10,fig5_cg2p5um_rpg0p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.54592211662,6.38743350129,6.768334062421799,357.27924141069707,6.438170117514996,0.01750383590628534,0.11702572656000054,0.026656966880000077,0.5775402984561913,49.15087924019389,0.14788723376527813
