method,query_idx,query_sample_id,query_fq_GHz,query_fr_GHz,query_chi_MHz,query_g_MHz,query_kappa_MHz,rank,retrieved_sample_id,retrieved_fq_GHz,retrieved_fr_GHz,retrieved_chi_MHz,retrieved_g_MHz,retrieved_kappa_MHz,distance_or_cost,error_fq,error_fr,error_chi,error_g,error_kappa
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,1,fig5_cg3p0um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.940704631,6.42408762791,3.4702477960357663,191.51572092370972,6.040377137923779,0.1694137605056463,0.005164892149999822,0.01537257923999924,0.13903499923324558,2.8717574766488667,0.009083988967110379
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,2,fig5_cg2p0um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.9386279194,6.36953775963,3.746125830854416,192.53030771266367,5.985478910669201,0.38122826706188,0.0030881805499998194,0.039177289040000396,0.13684303558540423,1.8571706876949179,0.06398221622168876
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,3,fig5_cg2p5um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.90933450729,6.40357690957,3.7329917837715145,201.2880257934344,6.003674917928219,0.46022883795703173,0.02620523156000054,0.005138139100000494,0.12370898850250267,6.900547393075811,0.04578620896267083
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,4,fig5_cg3p5um_rpg4p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93974901061,6.38397286003,3.69327575235939,192.8740906594917,5.933832041481957,0.5555995366894809,0.004209271759999744,0.02474218864000033,0.08399295709037835,1.5133877408668752,0.11562908540893257
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,5,fig5_cg4p5um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.95508593508,6.46782847243,3.2292443212566373,187.6687400196612,6.101974945599373,0.5687566052207972,0.019546196229999424,0.059113423759999506,0.38003847401237456,6.718738380697403,0.052513818708483484
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,6,fig5_cg4p0um_rpg4p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.92435526103,6.48519909443,3.5933491122837067,205.0387458671971,6.080993342285782,0.5919133242729036,0.011184477820000538,0.07648404576000001,0.015933682985305175,10.651267466838505,0.03153221539489248
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,7,fig5_cg3p5um_rpg5p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93155087737,6.50667264028,3.192206646333694,194.60845436094925,6.043189427188832,0.5969229424470145,0.003988861479999883,0.09795759160999928,0.41707614893531764,0.22097596059066404,0.006271699702057987
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,8,fig5_cg2p5um_rpg5p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.96853879237,6.44911161303,3.242022451978684,183.77948170929324,6.01719108962314,0.6433006849801842,0.03299905352000021,0.04039656435999994,0.36726034329032764,10.607996691065352,0.03227003726774935
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,9,fig5_cg2p0um_rpg3p5um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.92988654864,6.34828832398,4.071626393825531,199.5447640637109,5.952483565984568,0.6437776415986374,0.005653190210000325,0.0604267246900001,0.46234359855651874,5.157285663352297,0.09697756090632215
NearestNeighbors,2,fig5_cg3p5um_rpg3p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.93553973885,6.40871504867,3.609282795269012,194.3874784003586,6.04946112689089,10,fig5_cg5p0um_rpg4p0um__Lj12p0nH_Cj0p0fF__roL8p5mm__tee_fl160um_fc12,4.88774415429,6.45896799938,3.299699922574997,199.0926748998529,6.073027040692848,0.7108741560939619,0.047795584560000215,0.05025295071000002,0.3095828726940151,4.7051964994943205,0.02356591380195816
